summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
H7OIlnAZU1XsWSioJqsJgHyj8XUdZtSuzonGUZuiadJrGxU,피자스쿨만먹어요,479,I,288,248,False,False,True,True,YwCGGNVnelyub4U7Ts0Wq9m_nAguLGG3OwNYyhN6_ysCTjJOyBHgl6qJQn0JS0mHwolVQPJcElX54A
P17tM6youEyMAy7ZzY8VB6GlsOQ6JDqCoWmRE2JJKR-J6xw,새우초밥계란초밥,551,I,384,334,False,False,False,False,EshZTBv7zVjZTRDSRqtI8KQA3pgvqxfJNx8B10rcyK9EGKva-9SWOB90SX_Bmzu4KqtnpNYOhko04Q
zID654bp_t0gwN-qPl901-VKGHlTebIE_SQc9f1EdpX9oos,DangerousBoy ady,600,I,1278,1241,True,False,False,False,6lj8TQ68oUFg294hsK1xMDZM4uALMWtgRYfZZYl0vxXs2ty3ffN9odnbKnrHO0f4yuVYmuh6_25rLQ
ElI4sRih1_DEjZnQ1BTIxr2vbh0Da9M4G-0Gab_mjTGcZV8,aespa,459,I,74,36,False,False,False,False,NkroGJZ9Nnut_C8SY3hUTNID8G7ZOi3r1RVumZYNRMtKSZEhKPCizmXJdMhsPE58CIHx78tuFXgt0Q
zyq1A8DPTDGyoq7W27BDrGR6yFxA9uR9eqEd7l_0KgfwVpo,bbbig babamba,672,I,229,187,False,False,False,True,EO2EzKv-mYztdIUoprFeGJfx-AGnzV5y1EFVUWiRa5py8MqZVDu6-aY2fVfSctz8jpnSdBhKU3eRYA
iXs9iuv5H6KczeRJFL_1Xv7hZzBLez9nJ2-1TExnXCQcMUQ,백색말처럼,397,I,836,808,False,False,False,False,JK6Wa7vdITwmsuWxy3LQkLi1ZesgHmaTrBQnN3lDIrQgvwHh5tn_6Rd8V1q8-knYGCqpdWINpLdbgg
6WRCyleECcf457S_HfZkYINPB9dy68__JR_WYUtNYAR6B0xXpqIvP06e_A,무식하면 짖어,470,I,121,69,False,False,False,False,TKjAtrsX_nWWQ_3JEJhyEEyLB-QfopysVsXHvI4iaCC-GjNDX2eiiFU_jis5jjHuswv16HsDYm9Oog
75oAa45vfXXlTv1uLGr55eNFEVVBF7Te9de1nfwX-zZ6xEE,carrryy,500,I,472,433,False,False,False,False,vTvR5adImC3AJcTh-PoMYHAbTxO7RQ5AF-3oWWvYNQ1hSwEqMSmIp8m_NoTfh5Zzix-WWGAoQpVPxw
NoCvTD_yrdy8alog0FYQkxwv_6OjIYYnMsL1oom4nciiOLU,비가 오고 나면,410,I,1098,1057,False,False,True,False,FeirSByQbtI1_18CrnKo5Oe-h-8qRTe4GyOcQXJ2rPWdWnSbTkg5XxSv8n_xYf39mikJyAmyNdsvnA
qKVHoQlkzyoVGly8TIlJjp9yI2L0e3Cy4_tdnPrQA_PSVV_p,xkffldi,446,I,365,329,False,False,True,True,Nx-Rc8XQveTZw8XI1t9-3zNuu_XOlACNdmofDuN5msYk8g5WBVRmeILI8aaT2liY5-EFPhXz98yRCg
IfxrRCV8pLq3PgkFRL0bdtmjEK23oW5UiphQMiFaHOR77cE,OHwiN,483,I,411,369,False,False,False,False,a2ctzxzZTAlcsUhOO9cgoqJUwkD_SXK0q12v_RabF8t4qNfC_9Cl0rvNmITVsKHxcDL60DwdOagZ_g
KAxudUPksOsBf1LS_nzde-FPqHcXHb33boqb4yRV4d-TjjjLKH-vImTSRw,분노가득,603,I,85,39,False,False,True,True,deZIWQKjG9tvNhHxOdIkvVPmN6g-DTbXsLgQzMnS1cPexThab2yrsU8aEa61Mvu4aTkJMrNVH2JUFA
5K44VvwMQGJ5CMbnFUzc3kiDkZPgVheUy1Xv8p2jYnMn_mhA,Quates,433,I,348,314,False,False,True,False,-DdH3BlvwvQSJ5ik72AUjNn3AK0RDtzvYjKnX1teB0Q34_V5iPBWhnAnXXjCrEUEM8aypvJADv-WUg
IercRpRXyUxA7_WHFNj7jthCFa7TOSQzpc5CmbUgJ2cO68iFjXewhT_g7g,an ran wu guang,437,I,305,245,False,False,False,True,ldz2pgYU8L3XM_G1FFi26HAi8p9gJ12f9yud95sQNWP-SLzuW8jFCnqo-NGc3SHdZacskD6a0Pb8Zg
vrKbdQGpQjRRRZC_2Da37VnEdmLub6JbSkwT-5FWdfQYsL0,Youtube 엉덩국곰,488,I,157,110,True,False,False,False,dwyK8oiwDKOQQP_8AMKKYE3-39_naCG2z-GV51pG2k40BD_1vTSzDSJvEUtXtIFtwtQXzrZWOgt_0A
1wQKSs3SO4X136knXhazZjhS9oVGbd9ugLWOd4uXkXih9PmokRMjCjkhOw,원왕쟈,528,I,376,305,True,False,False,False,cntYAMJ2nNF_Av1oYwgHJ4VaYYzYfrCwDaPHII1LBko4UqzVHZv7r8g452lUN8q_qUc-OoedATYSNQ
YhjpaWjfgdx4aZmuXN3ahPKf_WgTFdzlcvPEb97upbTTKrc,연세대표미드,492,I,456,387,False,False,False,True,z7z6Y5oY8k-Uv1LoK9CVSkqZ8jskOXZZmYE-VovaTvfByDs7GAQ5gRV7tQyAm8-a1DRO0OpYaNoLIA
eyzO3iOsSOFwoYmLaxuTYcvtTkt7gwiHanAg5cEssA-tTUdN69DiKCGehw,shui men,678,I,717,670,True,False,False,False,7HZ1luutmrGmgq4NXVCE_0cuXxmGrZb7xrHYpT8MLrvzgWRJAdTKlVsF6pfEG402yDbewmsUlUGJLw
3-zRSUmEeUk4hqrzy8t40O2XOhY0cYYk0u4wOaLCLSoZmA,Hide on bush,500,I,737,683,False,False,True,False,kaLyLvnbzq-GJmLzqcKNIxcTCbf2HwFIAJD4DHXf3Pnf2ZQcVTHsVZeMKyaadIaH4xRKmSi7xXxdgA
w_zIm9orGa0wA-Q8gkmlKrifm-vZPDCNWgcOLYq-uCaAKkw,FATE,475,I,399,363,True,False,False,False,oRygm_qN6G54kXifh6h73mHjSaNmULhoBLxl78_MGSOR5W43H3OWpiOarc2PI63ixiQKGaP_widmaw
sAsz_jeC9mLxMUS08YllA-uiGaOuLOgp_H18dL74hXcJOtY,NEED HER,641,I,444,393,False,False,False,False,3XG2HRE9k_DtfMrvf0lmBCkiNg6fGWwv0CmyCwTpdyICxLiqE2YIaquaNpFcr7eyHjsLqcDzjZk8Tg
6S6gffYS-OsT6YUJSI6BUsFewki2jnaA4gk5BIbUD0wprA,Cend,421,I,133,83,False,False,True,True,-Vt1mpB13Wi5k7i9T5VZ0U57XxA4sMkqe_mdgCkaM1G8EhKWO3a9Hmem6nQO11jPlBn1ijKMfouhbQ
Pa9bindCbKE0csiGJUxrsQYMIuyBdLoD2qFV2am_2g7d2OCh5eII-Az5EQ,늙은 이은성,480,I,153,102,False,False,True,True,SxCUX4u1s_1DrSIWkpeWLD2k27eRemeFrFTQz9M8KPH3fFwbHsLF99iNG-ey91QQNp1e04n2f_oH_w
1OuGX0GOIlEc1cb9bV05KpQ-XpxVfN29dz4zfP_hry4eF1oA,장임박,551,I,494,459,True,False,False,False,kgcgazFOBrqABgi37yckn0Z-4kdkYsJq4hLy-K2MW1jMuJHrkqTYhIqp6jx-JT1eLI9BPIHpX49EVA
wcw6I9uxXngbFtVaHY4SDEPHvyC30iWA9XMiKmLq-_XTn3k,노 빅,617,I,143,104,False,False,False,False,2vvu4OAxw4S4yET5QKXs690gw5SL-LkpdnUW5ASTO6kT44dYWpfmh0lhMA868EAaW5S3ESCpgIn3pg
uZhvZWt_FR788wXpX-Y71UCdV6mO4LBX1aqdbKgso0FCtuQ,PuIse,392,I,481,444,False,False,True,False,iqZn4Fdz8RO6RQ7aQ8c_fEF-0a862l3Xu4lH99dC-p0nf6IX5aYJbu3fcSPw4jZLqI8GqPBA6aItrA
X2x9_2Gm2JNjrTuKWeVbbWmmmojw5solxgVQae-LCsua-w,Be Changed,518,I,172,139,False,False,False,True,FXqnBoJDVMLHHUvQk_UW9evEpwj4-2VQi4j2BMoV0L6c3a-LR1cREoq1EqpwwAFkMhDf0As6DufBpw
Lw1OAs1ynxU_-J36Kidzuf5dJNtgXI5GjePh_CMdw3pCCHbt,LimGeunWoo,517,I,540,496,False,False,False,False,2byTVvw1BQM8_-5DmsefKTMDRdxGvYTVRFl-4EsyUxd1rCcpJBlz-qavSYr-OBe237B7ssMmXU5n3Q
XVIKVFtW_f3lEVl6sSwmbQCsbl-yA1YaMqRWo83DrOv_7C8,매사에 긍정,477,I,821,783,False,False,True,False,Hoj1qDarY1taGM1-TlqQz57g-qXDfZtby9BnjmXVdvXOE55Qb_IOs7RZvkiOlkJYrmnQYM8q8naShA
EpCP3LvlBcnMOfGiG1CC4TRgEssUx9H3oPxrxvyNwP-gHexXhKISG7BhPA,홍상현 암살부대,471,I,578,507,True,False,False,False,VPicmtIOPZ-ptHcc-t3FHOdrDmf-E1ownEB5IvRTV17HaBo3IbzvxDkctyCBYMnNo8mnAavMCn-FhA
DxrytWpDFb9MuhKOuSxPi9DR6emrzwJrV0lCvrJAdWHUcPWt4mSUbYLhlQ,nnzc,399,I,311,272,False,False,True,False,FK_FZ9gTLWZ0yUn6GfDXVuMDg06z0eXu0QbkKtw_3kvpK89JXRXyj077l_yByctB7ZnavxUYuJmBjw
FuuUdbwUYEx2lbYqWdhL0YW9XvSdYzbP0sIQx70JChRjL4eJ,BMX1234,518,I,1696,1642,True,False,False,False,9qMmkwHGhV8k8aYXgVvBiLc22cupXHqY6ble4NuRGiYT91qC4l9ouzqUqM7EBED0o2RN0RwYhV52YA
vbZs2znF3XEmE8mZgnT1aeEMKV4uXY4uS1IoXnUKflL7z34c,4초스크류,646,I,539,493,False,False,False,True,L9LVCWQtPgef1JQ8J3r_sMkC8K4AX_R7MBBBzfQJxQHFp1FnEwU3jLaFPFTOsTWKsixtgtEFFIup9g
4K3Vtw8QAXeQ6ExrfZ-KpyT-A1mIBatPviTA4jpWCni7Opek795NUwJCfg,변하지 않아1   ,429,I,142,104,False,False,False,False,fOYhD5Ot1-HzFIuJKx9K_-rNCuJfyVCpBJOhm7CiSqyfMqkELTCSEyhQPtmZJm-9lH_zieBjuJLb2A
3at_Vea5T0nnYsrwgJBxKBrZCDS-RLsbUnM9JlDeLYF-cvo,아현누나 이쁘다,672,I,645,586,True,False,False,True,9_fjkkkuCKySie64W6YIwFVAddzIzqf9NmXDtyyAOUvflmPwqxC1JeoTwbQOmybAUFnUILScnuxVdw
ObccBZGLSO8p9krs_h__YJZQ6ewNWT5ZZAWUgzWzdK5jTA4,2017 07 12 ,449,I,477,441,True,False,False,False,-9HFHBePjSrYcbxkHoVbu097afE2ZvakkBxpJFQjsjsNBY6_oP7MYOglrlT51v7qM_GLy5tiCLXMJQ
qrva_Lkz8yBKppPRB1MX8V5iN1DMgUtkI0lmErewmrrh7RfA,신이되고싶었는데,556,I,258,210,False,False,False,True,9ZxeVViO9zW_tO6use-ArMTDiN3Mp4LYfpO4SBXQMnY6WJGEhCgFH8XsicO4gZHvLxUaLn08HWklcw
QMpnq5rjkysiKUwGQMv3L3oKDbXntSlCnYRwsCk_PksSdhc,3성 벨코즈,466,I,297,234,False,False,False,False,6ivw-CAPOP2byUndNhgunQK_4jZEHrEmBmDLQq-O8gpmtET4i52f6KOvGJKw5-WM-iAT1TeJp3zxwg
qorGOHIXuiIkc8zJNV9Z8_onASct_UKryObLgAB3OCnKB6Q,유씅진,425,I,469,438,False,False,False,False,19mXqi-40bvaiPwp2c_j51TjzRjHMqyyKuhGyYbpOccYv4lPgLF4t7CxqGj85xQY2Xi-GPgngk9NMg
GN3rR17mozz5-dl4o7h_bYfu-XSeozcOWrG6qiQ1MnQjQoK7nDyRkyV-cg,Arshunnnn,567,I,592,532,True,False,False,False,2kXJ0t5QcSB0zANSKn2yVeWe3h_BHsMslqUFHMCk26zFtda8By5ZcnMKiznu0EHts1evAhlsMhduVA
N0Qrn2jz8DvJVQAsUjsdAAjRLIcbU3Jboh5aDPqAYbiOXGg,박치기공룡입니다,682,I,457,394,False,False,False,False,nl6JmukTNRmbhvwKO7TxXLu8UmRK1ycEVLKmZGppEEOSbA7N8tpgC61u27XO8JTbvfimfZGz766xzQ
-91tnbLt1KAhPJBQK4jrWvtV9eGXF1yhF5xxIzqUvzJC3w,No longer love,579,I,514,439,False,False,True,False,2G1Mdb5Tuc03zrzr3g0pKVvJ2RKsDZINulIeDW4jg5231L0jemj6DsNqLJzdrX_eeyugzZ0QULcnrg
R1AxJnvF_TWbqjV0JkJJD_mk1ndz2slb3Vu1HRcAkd7cUPg,BRO Listo,420,I,805,778,True,False,False,False,HHH4OAWvK6zoKLPjUoN2ghuyBNI1PaNSdpDpNrbU7D4DswUyDZgDCHr49OhdY17LWUtA6taGuW-EYg
73tSTxZEPNtXZB4dEydnQiBHJeRESyXx79NMScueFk54PGQy0d33ryqycg,ljq1,389,I,297,247,True,False,False,False,jLPe38Rxy06XF92Frszk0e0gurBauDRy6-_boZ9F3V3SuQ9ByCGplutRYNIdzHNyBjIgBQyKz70qAQ
rmrnGYoTMGlEZ9TNK4ixZpEv4zUn3hhlKIM_olmLHFlNhmw,틀니압수수색반,633,I,327,287,False,False,False,False,FZB62BfZM1pv3gf1ZnJDBBaKNAjEJBV7U27M73AsMGkSxAw77QnYoT18fPQsq-QEVVeHifpiQQAD0w
VhBbbEo1CkSVfKPTDYAOR8O5olAVJzvQTofSTewlZxd_SyA,Z2D04,551,I,557,501,False,False,True,False,b2a0hNEM7Y2PhvYTKAgHI7Bm-OW8fFHrvox90cnireiV4SE2mQDs4XKoKanDYlW0Q1j2-AhtFP84nw
VwfBn5wY1ssyj1uc3fPrZbf4RVfRKfegWOmZCqV20yhoDo1Z9Ji213gnQg,5로지 너를 2기고 싶어,688,I,140,94,False,False,False,True,9ojhkahEyeTc1vIJfzLQo9joEiCDePAwO6yyfDbjAPHC-D5nqIWMCWYKVoEGN__GYyEpChhK-lHejQ
