leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,puuid
08538ee5-c5db-4df4-8cd6-f4d5100df07c,RANKED_SOLO_5x5,DIAMOND,I,aLOslND7gs02eNOwLYMMp76xpDXErGPQs8BJBcqxmCT9_uA9,top carry no die,0,238,215,False,False,False,False,,l8OaqxI115wsfBPIM7DjL6-vVqWTccEYMu9WIoB_FkpcqaBsznpy8_qH3dYScoNKVf75JiFpRkPPCA
45dac037-8a4e-4037-a79e-76b2db404139,RANKED_SOLO_5x5,DIAMOND,I,KEsa0nH09jwvP-mq1Q3s4nsk5ecEcedNq_2ZIkQz-p7KmYg,캐나다서온눈사태,59,181,149,False,False,False,False,,ojlT6z-U-IsuuNohzwCZ2CKDJxw9CMH1Iic_77RBRFMi7G_RwjYAXmn5OFzQF1zVkAWnpybWBz8CFQ
4b850586-6a5b-4e57-98d2-5ff6a8b59490,RANKED_SOLO_5x5,DIAMOND,I,vsPu9YgjdqV84kF9eChmbsVCH1RG10sK1pacT2a5C0GJHocf,langfei shijian,92,274,260,False,False,False,False,,1CeccLW3s-IBrMVMpV69Jaf7FqFRQYZJJs2xSyGjR4tt1g-ay_wTmLN7IuPK42EaijmtuklfbbXuwQ
3d169e9c-d826-4b13-8aba-e056a313ed21,RANKED_SOLO_5x5,DIAMOND,I,0FgcnLHTZZw9MhpuxMF6JnGeKoqrsVC9_nv6XYHU4xRSOqs,4 x,75,120,98,False,False,False,False,,5VcRWpgvGnQPt6AxbuwosTdj6pH_Kbs-EOlzTZpiEGbih7h4Ty-BpeDzEE0wAYiHU22TQFIkKF_w4g
e6d69db0-b612-491f-b43c-c2098181e4ce,RANKED_SOLO_5x5,DIAMOND,I,WXDYaxlP34Td_0fzcvQF5m_14fnkwEkZ-BjD4Ej-avWL36Af,je te regrette,35,171,137,False,False,False,False,,_OiO_1VhXMj6tzF4pdZpgIza2KGiq55QEoITuibiPS-gS2wUnoT2023VjQfOR_S4aqO8yGmqUJVHrw
92a1e645-142c-493d-938d-a9c138de47f7,RANKED_SOLO_5x5,DIAMOND,I,GJPwyIlQ-ihyndAXMSAGDBKxqikFJin_SEwXnIx46sHwfRaj,어둠잔fan,75,165,126,False,False,False,False,,AKJAkYWJ9q2fk-DIomMgWMfxJv0vP8gIU1UZWx2475VOaSjSgMzwe7i1cxt9cdVAxsaI_Gj6K_VvHQ
b22bce9b-b778-4cb8-8b21-796e09aae865,RANKED_SOLO_5x5,DIAMOND,I,afxRRyTq0Xs79Acc7xxU4_ZzHAmoC6G4WSJn1cAb8ZBkOsZx,해일해2해삼,75,188,161,False,False,True,False,,E6MGS26rcttK-ysPINmqWbxzuf43EFs3lswHv0H8H3Fe4YFsKr6kjt1WHfBxjL4J7sjqzg8TD1ALfQ
9e902cd1-7f56-488f-bd47-a5e378de1071,RANKED_SOLO_5x5,DIAMOND,I,vcnbRN5Fw5it91bK4mO0fcae7yzh7ATWKPh0d2cZ0EI0Edum,1998 06 07,0,58,42,False,False,False,False,,qdgJntg6MUGgyTMyTLgJR5rkp93ApWwuuY2Jtfz2tTUBGOWLAOkTiq_PTMHboKb9dTmBWMAtHOwXwQ
94a2a213-04dc-4dde-bce4-0c010b39e5b6,RANKED_SOLO_5x5,DIAMOND,I,21YyybBBR417vxKWetmHF7npj77VTCr1aZ0hqSAh5VyOJBw,qwe12ewe1qwe1,79,275,262,False,False,False,True,,skUwa-WnGieRLvKhcZdvzF7e_1K9LTRvKLn7Y8TOY9TzLh1nlmQJkvLm_TtyfK_y4rpyj3eg_Wbo4w
036edfcf-f542-4dca-b7bd-d8a538a2474c,RANKED_SOLO_5x5,DIAMOND,I,m2ZXTnWVs79pMDOmhdmh7hnE6FbPVQd81NKxpTz1tTFHzHBJ,흘 결,75,252,220,False,False,False,False,,FRmrG5R5uhsRrrerykKRzaZFwjrx7nXZFnISnsHdAq51ZOLD1AN7zbogG90mxAoKoCYhH13zPNAbGw
36ac52ae-bf5b-4967-a201-213c03664417,RANKED_SOLO_5x5,DIAMOND,I,lMAdvq3oApQOhJNKMR4bTPPafQA7M-qB7OGtjjdOOD9iBs6r,Wu Ji Bi Fan,76,448,363,False,False,False,False,,JReou8gCz0LAAtOm6ZtW9IoVcMK7iBaZPECxsqzJT8OEng1WlEZZszAmQ9CYVc8SCMcPHBr4iJREAQ
6f8a88f8-a655-45b3-8567-eaaf639cf40b,RANKED_SOLO_5x5,DIAMOND,I,6EDm9bsuSSm2jPMcPK0UO09eNOQy1hQ5rQnKbQ7iqu4GBAbG,Riegel,28,345,336,False,False,False,True,,R3zIsprtakQyQoS1NT76QCid3WaacRkIwFgeeW1Ea-TDcm2C0ouj4hXqoB4dJvZXq1oskYFcWk5bDA
