summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
xEITaiRbrz2Pt_x3an2_HSMWMVzjTJpaqmLI3CeQ0eOVCUo,난 워낙 노빠꾸라,1120,I,495,406,True,False,False,True,6_LPhDyEaua_2OztiFvhG_RP0UYTq0am7q_H_gHbSJGKcTJd5PfS2m0Xk7sqanJdS6uAtIHSEHDkRg
g6ijWfkQl4juofX2Vxk0Jk8iYVBmFbCtIhEJ6jBZyyZQi38,어딘가좀아픈사람,841,I,911,855,True,False,False,False,G-aq-k4AtP1d6TAz52lN9j31VswO-aRJvN1PieUBBXRwZym8bHpSDCnnieIXHCZwX3qStL3xamm6TA
XDWIvYpDi6bkMFbBAHclHl-qZkEvmW6d16UgILBCfVziDOo,Shadow Winsome,754,I,402,341,False,False,False,False,wLmuYowTqd6IowMqPRQ5CcOaxCWxvdtdRGHoQbx7EUbgCADkA7XJwElzgjHtlE-8D9V9ZJ7yXAPI_Q
X-O8ziPUXnFiTb6qIfqNF_QWThXVuNSIDKSWyj379Yph7Zc,튀자튀자아,902,I,278,224,False,False,False,False,8B3n0QluEkzRVybkE9wp7VhquWFmjQvPmg3LSboZTpA7j_Mqfz9uWMUm1izqi87vG669mxPxF700BA
pNo_DRlFibDuS2d3vVdScsHFKfFREoCmeUpBnso5V-ivTUc,Lure or die ,766,I,518,458,False,False,True,False,Ua6-ULzWrNqUx3hTCTqrbkvPvmPfAMDP72M9qskuUDr4aeiux61UBDkAEije45cKeBMRgTi9tOmZBg
B1iD9NHDtAzUfLjWfciHxTYN_mkid62vk4zCWzC7LG9JyhE,곽곽보성,779,I,623,541,True,False,False,False,uX_0um35EC2llLD50t60tAXa-hBZWLilfYLZ3xxDyErLtk5_vTMp2vour3Al6GB4I1Tw1auepQs0NA
Nv9uGTiRuYdV3N1GJli6q5UeJwk3G3HZu66wcijs5P7IU0bb,놀이터여행자,1072,I,1162,1084,True,False,False,False,qs0qbZge56pHPGUNQGk0kYwrWfP9ZqtAkpDnRPvc_0_m7vcFoOsbivkMHGHi_L5qt_Mnn9ntYQ1GQA
jOJ4KvNWOPjc_unB-UqfJQr847LpHo51xdn6gUqmIZUZ9wgg,lIlIIIIlIIIlIIII,901,I,517,448,False,False,False,True,SV2N5R1WRphr_W_4Ic_mRlKNpAb6863Phi25AwgkKrAFM2-8D1-RXciGHI-L-sw0YEGR0q5RbQ3SCw
dYYx1W2lXHjPPkCESDOt87LW2x8BjunlHktUJkQDQC3Qga0,워 드,854,I,415,353,True,False,False,False,dyPL6hkxO5rtgGLVO45CZ4uWbvmLyZGMBjoeU4Y2TOF3VKIqdCB3rOKmbZIKp03JOvg0t_TbUKtPPw
zlsD6gVhZGiVJ7ZBX4XPi1Kob9ih7CPZpixPOET_Wy2hXjE,IgNar,942,I,326,265,False,False,False,False,jba96lHnl5HWNbd4dX0s7UquSD8StImFuZMx4TgsZx_Opgz8msjyp85Rcap-laCPTT4BWa2SSy59QA
sYH6DAeZevd1uX9wKO52mXQDlNX8ILygT1z_yGH4yIjcElk,qkfzlfl,752,I,289,251,False,False,False,False,dWbGAs5kwitLcPO8oOzJeItb_wKXw8OgJZ7jhw-h8HiQBvK5j4EalKhMWQiRjxONxICJIpBjxbpfgw
NtHt654htF5YmhAbqi2NjXoOpGx18i5in4wpRDWFi7DAGGY,유튜브 엉덩국곰,761,I,149,111,False,False,False,False,3Udk8hYPObJQNWw9jk4CVEQJH35dgAbam8KR1VDdq6_sBMFv6tpDy_KwoqW0hlNRgSYpX9jxvyKCqg
ooEr3zrcDynXXigllb7snhogVFslBsXmxtm81frTMvMKKXHm,DK Lucid,912,I,783,716,False,False,True,False,6Odz7ZMKk30EeyCyNb3VWi3STDFtd60bjO7tHcURWDr55EauE1FDHMifhniEwzDziGoQ4Vd8UNHXFA
jQGAPwzRYSAyJbFJhKT_50tQxP7teGmG9NyggciJlvcoKyRizj_QMgFfaA,Tangyuando,1139,I,286,201,False,False,False,True,UyLS8MbT27PWbygpp6O8BQ2UU-Ij3lauBNBIKV96eUj653e9YNjZwSRxmdMR6JxBpevNUtU_IWf-cg
1bQlfXUnt5Wk08xmxmZAEekrZIR-VyAwwFE0B1ZXaW8X3w0,Emilia tan,931,I,753,688,True,False,False,False,8FxIfc0KPra979kJpkPXI_6nzuOx-dDFnxy3vhnBXsRsNxPaO0U4Qcx_qu9ErkR-tBxE57JjSdjw0Q
TLjj0cpB4ipIGyeJmyIK9X3FvSjzxcg59PFHAc8UZwRiNw,자메이카흑인,910,I,663,596,False,False,False,True,m8ojyjs5KGpUG_KWV7r6XKV3wwUNyj2ys8sG4vUDpsry9n8IESg4g_MgajHs5PU6xLjZyDO2Yo77Mg
mhsMoZH7S4lCVSCV76zoZGTMUVY-Qt7LFCIyHy7WQiKjWAieeqIA1gfEBQ,ldmzzz,861,I,295,231,False,False,False,False,tMGhiTxWCXkrvm4RaMIpFW0gH3VponraFRkuVUXFzUIMd4uFejV8SiYzIJvd022WCeiXm7P2wGPbRQ
aeFHqgP44jZ4bfGB7hhKf3S-B2cIxiz-woxsoiv93M3yu3WJ6n2r3lW6dA,구글 롤코코팀,1005,I,163,91,False,False,False,False,VWwLRgeqFd9sSo6ACV3FpziEQyLNZkLjXsx_g7oDosAOVIl-vC05Ne5iVJL1BzZhh1NdlpxZ_rOPXg
1J9iUDAAHFnB3bB4MAoMFI7bg7QqO8l9EKJUsu2GtQENkx8,완전무결 플레이,809,I,799,742,False,False,False,False,d0wpTPraEtlcwhypEIZmJDyDI9c_A-EwZPi7RrxQd4iuPm6nqMs9aD5Aoz8Q9Zy5ExggVXVcVhO_WA
EpW_bWZjKCZcq-qrsqWL46O204iTfABQskKV9RqJLwmSIg,Naehyun,763,I,758,717,False,False,True,False,Ie00HSzSdYA0uoVB8iKc8xmOxfDDUkRimE6TkDKamGej2En715YQvSpFyw1E_Z0_lOCgKnLDWQd2Iw
-6IH90_IZ9g4LyE1vn_NRRhVMbCP8b1cRTZtPUf2c3xzy7c,용호야,850,I,246,207,True,False,False,False,SIRBVW-0idiGRzKDRlCR9FpSiKsYix4J9nKTE-Tvt4ORVboIr0Bf7DmSMWOSgIUxE5_o-an_ftF4RA
_TArSiNjshmhRu13fAGcHGpARK37_U7DlvAXaiEIvEhbSIg, 엘 림,746,I,707,661,False,False,False,False,TfmoVDAHRqvvrgZdM-XH47pFjN--Cgy0au9nwR3Zb1ZyR8RQHwERLeotSaBhVQIOL0DvUrhELuNYMw
JfhkcrdNL02LNxvthlVbu3ipZfTjWQjJnrIBFu1vklb9OGdD9NX27j2YVg,lxcO0O,724,I,188,125,False,False,True,False,5tCwBMSLqHiKHTQ_Sz1eaFCt3YIOYAdr61CsHC7WW0qSzubiLsPYC5YgOUOgFQwdQthVeHw0Jogq4A
gviEwJz0hGhlZpQXoeHilBdhmLGalrjdfhB2Fd2i1Kr4a6A,쉼 없이 나아가라,820,I,503,456,False,False,True,True,sthsDWiPS7a6zqVp8ibY9F1HecR594J-5LYFN0SJDcRKcDNpQBTzV9zCyffty3XtAK7WT4st-PYNlQ
1oxlksEljCbc4xhzTyd39m86A4NgYpboWH2RCv9BrPpBwj-33uJKCggvxA,tutubaobei,777,I,216,148,False,False,False,False,01Z0GDAiUTCuYsVMxyw7_UB7myYJuP7ecvTUasbw7OiCDsJZiC3-7Am4RxpVOXgH0lLMjqxLFWhwNg
DBPNRnDTdnltongjWEBtpYN-ANiHXIj4Oi5br9C7imW8Gzc,우울적울컥,828,I,568,517,True,False,False,False,VQEFaZRcnT32vaXW80F5XESSBzizO_K-linz0l6vdsrAPrJI4_z9q9y6oLKHbSyKV_FSP0Lvpkie0w
Oyy4txkl5AJQjTeOqiLBnWMygAUkBI7CeeHJFjUXsKk2fZ8,Shadow Nia,650,I,615,567,False,False,True,False,H__vmmzHTd5mH8m6crl4b_-Mu3NWIYb7NxT2jv13Yz-q-z-i7IJTKh1gST2XKMEpzD4oBQNwDexErQ
M2YOe8m6FPUD7xOADsGi1piuqZ1jUSZr_v-iEXaLx5i2FyBBgqCHXbLgMQ,nodfan,922,I,172,82,True,False,False,True,dsKeie7BDiEw16EPBCn8uXXzxP7ZcNubog-3EJaFLK4OZHFk2sYs6gwn8OlWOm7OvfQCNFQ9BBxzwA
