summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
oEhWxr6FnZC7Tov4Js3EjY5fPtDbUX2S-6eORpHYIDc5u5M,N0T Angry,1036,I,526,472,True,False,False,False,UnjsiyG62MmgCA9LVRvdX51VxV7TCODXO-fIb3v5lpJvdcMLLzoz8VOqpaJCSyCImWyYkLGnrZxlsg
O0zcwcqCIzdg8LXLNNZWkxV636DaVztVqGHwTcVNnasFBHCU3oPKaiVxQw,DK vvv,753,I,189,133,False,False,True,False,VQEFaZRcnT32vaXW80F5XESSBzizO_K-linz0l6vdsrAPrJI4_z9q9y6oLKHbSyKV_FSP0Lvpkie0w
NFcvnPCXRNNafiE9du1lCvhWI2KjQuYNB0kZ7nsB2KluYHE,GOODBOYBD,835,I,349,298,False,False,False,False,CD8nGJZoxT_J0hAM5T2yhV7ObtgNwpuBaUU3lNWDPo8zJIK5VLzkdJCf7YFezkoFvQaz5gVPmeqN5w
afqVAkUhamCZnTAxDt_yDj7AH3feZOa3IrIgMX3ASGNirE-s,Av0cadoda,750,I,770,715,False,False,True,True,k-z_E50Y3GazCSwzCjJMGCbnHC9F9UZo6JD4G-2EEPU0LJtmU7Agzdt47pJelskceqaq79xqIevdFg
ywLScAoi-zx5DAF2WBMdhl6VEVq0_eaHbfNMtLLSYZ2nOyhWSioYVpZKpw,리명준의 개,922,I,414,341,False,False,False,True,YC_VW4R3Nzt9Zq-lUWvkIvHn5FVWcduRmAMz6Nbbdaq6j8XT0bYvfntBxQXwC-3m4V7a19Xqt6lRZg
OEx-tIfgR44BEGMO26i9QrXB2LoQoFO12Q14iwGCIqdj3YI,누쇤퍅,912,I,673,617,False,False,False,True,qaFsA-suIjqh754_toQOq4QmAJh37ZdItZYfIzK5zwdYfxqhSFoXCWDKkyVHOK_rPJ0qgqNWZqGXzA
lmTcD0_inkYa5g_KIZSzOJ6bEa9ixUes5vzMfOg_k5AnLmQ,Youtube heeseong,850,I,351,289,True,False,False,False,tYSQbEMhzayDir2wLo4QaXCdscW5JVOMPA4C4Uk1LUsMwyH9-yvYMN_OddBWNuU_XdUJAS3UD54Hdw
0S6ingr6hWASIHeXQqrNZHnyUG-hAkZsCXWMborGBTd4HDZ8m2AyIqdl0Q,dustmqdyd12,1109,I,829,747,True,False,False,True,6Mv9oM3AB5dCN3_bO34C2-5VvJwVWHJqaRMWiigsUueiSpXCEgglUbv3fCdZDoKVFG0NWNJAsjryfw
1n4i4T7tsMr-9A0TVbwri6m5QBTSiM5fhfpZhW2Za3-m8wbe0jEXg5G0lA,zzzzussss,955,I,221,164,True,False,False,False,URMelnc8eAJps5y_hctThYemn5GvWr0A6G5_lMCIRipIVCGB3Kyom14cD612qdR2WSPivMRhDEsyXA
snk0xq3SpepfFuGEPT8J2bf_AXXWlwpmvbCfWHzZ3m2hCg,tulufan,775,I,274,225,False,False,True,True,taDoqaOHRDJGbUtuzb101b4acUjzpzv52By1OUp29sTIRHOvC4Se2Ud0ULOlacfNHc2uEYUDC74qOQ
