leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,puuid
699edfd4-63b2-4755-b8d5-ff360e1d2451,RANKED_SOLO_5x5,DIAMOND,I,X3bPTSUk_-WboDo-Pf6uBoD5mz9Dmmsd3aV756XVnlUB2ZY,Kkieeeek,0,371,353,False,False,False,False,,rAd_mW3DC2BAxH6ktCDJv3SBd5z333FxmHbLxb-hbt3x1bZicbsl9A_bKq4u3N6nKDdZ2T83-rjHSA
dd05973e-be25-4479-bc6b-7e362a257d5f,RANKED_SOLO_5x5,DIAMOND,I,f-9V52L0kH8dUF_9Yk5nr7ymlvIz3z8Ux5K3X6oc3tRDjuE,삼중인격,9,215,172,False,False,False,False,,M4gaJCD4jCo8MkqHo8MFk5boyN3CjslYlZLvcosRQzblFzTAwd4TjOJE7QdyrpUol4d1xkFys7KkXg
6a4e5dbb-fba4-42d5-8335-d23a226ca477,RANKED_SOLO_5x5,DIAMOND,I,k0w9Qc7N-OpMmYZ3eLW6HwJ4Dg966JN4Ub0J5Mv5Qd-xQkM,울 게,50,444,450,False,False,False,False,,E3OutpBB9a9WuLSUKlEosZcVQkggL0Vmow6DnH6zhNA_x0KqVZDYyMQoJR53OKupgIgvF-CDUObLgg
9cbac967-be2f-4a0b-9030-91ebc98e4288,RANKED_SOLO_5x5,DIAMOND,I,whbmoo_LNdx9pXNhR3qH9zHBGXJ-S2n9C7yQiKbw2Zr8qJk,룰루고기,10,383,367,False,False,False,False,,PG_7IF8EHYTvtcDz-eZj7pKfoA_XZWv0iQRoQ0IYSgGKtWhXWxuINTEydhv3aNVjwYJuXW6R9YAc8w
f0368af7-af0b-46eb-ac7a-e020217a0861,RANKED_SOLO_5x5,DIAMOND,I,33eVbY4O_c-_t44RvHEcXHWjMvErEtylVi0GnzkRx-rN7AA,현이님 돌쇠,77,579,565,True,False,False,False,,DfA9_KZaOjCwXqQzll8A58LycOM7skTCfprq-q4xe3j2K4WLU0w-f3tS106JRPRVAiCPHuQ16RoYVQ
2bf9721a-1b92-4993-a6f6-c00a9fb5cc47,RANKED_SOLO_5x5,DIAMOND,I,ycaWCWN3jWdxuLxraV60d4FyAvW6rI3bPwtNMSox-KNNJuE,Dolpagu,16,134,90,False,False,False,False,,_JyUFkQ-3S75QeWlm9mhrvy97-BGYii3exFLfs2Ey2uAb6W-MYY2g8ay2yH1ykTtsf36le38hq35EA
3fd5c890-d84b-48a7-a5a9-0a36675a5b98,RANKED_SOLO_5x5,DIAMOND,I,AK1c3Abjsef3gF3PdlpWSAQbXlf76D3f9VomHyZePg7jPlA,띄 뭉,75,287,262,True,False,False,False,,Hjfwy8s-HM6kNgR3zXwa-U2cj_LYn1QfP4rx0R2rle20jfjoyZf2HETV7nLdSQRaYovBV1c0MGCupA
f0368af7-af0b-46eb-ac7a-e020217a0861,RANKED_SOLO_5x5,DIAMOND,I,zxNYxi9WWL9LK0UnDYKeZ252xfEE2693UIFrzMBfIiALLaU,보기우,61,220,181,False,False,False,False,,XIlx-d5X_18Ehn_q6sV_CBXABC1Cp6cgImUIWIc6Agf_E4J04zft-R_50GrecMQq5nAU_l55bO_3rw
6a4e5dbb-fba4-42d5-8335-d23a226ca477,RANKED_SOLO_5x5,DIAMOND,I,HCVVTI6GNWvRbpN2gF4ZllkXaKsJMFJyhSCrR6hty6brAkM,사람이름 홍당무,1,672,622,False,False,False,False,,V8jL-BwfgnNlvZQ-eJ7P1EsNDGQcxYQURsd7L9vqyI7RrJoNVL-kLollfhIWP8sBFt0DnpBvE9JqnQ
afd4c9c4-0bb0-4fff-b343-189aeba7d36a,RANKED_SOLO_5x5,DIAMOND,I,bhw2Lp6Jm-ZKzLPVpTsK_11UtCHtOScLLUH9VexHxmcSEGc,혜 뚜,18,34,22,False,False,False,False,,hqhsuMGO-k7JiYOiaeSUy9H-sTHdB9l0k-sPPIJ-Whqe7P1gAoy7mSN_usSFIVxJT887yeEP1SlGgw
cf5f36ab-4b73-49c8-99d0-c9aefcaca8cf,RANKED_SOLO_5x5,DIAMOND,I,VVXL029F-wD8TAoe30TvLd7Q65A5GZ2NLLYm3mJMvOZ3wHY,청년김민관,87,146,147,False,False,False,False,,GvE7f2ZBPmLYcAJld66WPdKSbIgHbXaFSCvWG50Mv7HPLlopIKVWMgQ0zPz24mx6h-uni0oBUZRbvg
6f8a88f8-a655-45b3-8567-eaaf639cf40b,RANKED_SOLO_5x5,DIAMOND,I,dJ6N8LmHrYZFOLA3AXNdD8E-qYmz0TO_PAEfTEkd8KfElCg,잘부탁해 상체야,100,445,376,False,False,False,False,"{'target': 3, 'wins': 2, 'losses': 1, 'progress': 'WLWNN'}",i9_PZ8G2cPinxkBDM_luZpMnxfqtnxGKWN6oPnkXU0FeCOScWMOwS2j0sxWu6D5hN3kufMuOYBDrxw
ada800aa-201f-41c8-bcc5-f67c9cece738,RANKED_SOLO_5x5,DIAMOND,I,2URb_dwBwAzCkY_JlNNm86D5yvUlfZbgaQJDGxAkjT_0Abk,Ranger K,75,44,24,False,False,False,False,,S__PhcwgHG4JqodBP6E6aIprnq4yAttehRCOjvAP5ay1XzCAcPZZbhEc-fOFRvRSirxR7HeDGzJwVA
3cfef440-db22-4fb0-9a46-d2b98b4c6901,RANKED_SOLO_5x5,DIAMOND,I,CaHxdGgp4bNVIoc2t2IC3wYkdWgCnk0esE_YhPAmg08VHA,강지영,25,52,46,False,False,False,False,,v0WiPFJ_kWV_d1C5j3EBz7SvYvW82Hz10S4lxXOpL7gdFL_gKbd79JwsKk0-yYt9EQhiRuI2G4BGWQ
b46b9a11-449b-4bea-be96-c6d0cec94a83,RANKED_SOLO_5x5,DIAMOND,I,VSaXOFPdZysa26ZJo-l9cwbBizZJVM1eML1absGbZksiBhA,날아라피그미,13,351,331,False,False,True,False,,rVAaOEEyhlaRTiNylFI--9kQLZONyrgPxhi-J5ENVRFt41z31Ejsqu7oBC9Wr1wIRjfkIB0hl11reA
a02e90ef-4ab4-4ab3-a053-519873eafa45,RANKED_SOLO_5x5,DIAMOND,I,MclKIBnR9s6JlZtdjYWykRZ7Mv3jhJi_fuop66UTufxrihI,AIpha,58,79,72,False,False,False,True,,SEG9fSaWqnjQp74tWu4TA4knSbuOpYtqPM1avqJTlnM6m4xRSL7PfVVFIkgbvnX_fAkdqH5E5SiPEw
3fbb1308-7483-4cd8-97b0-476b19416404,RANKED_SOLO_5x5,DIAMOND,I,28Q5HZz0lYAOxq7qvKsFSAzHgJQAxXllu3Ff8No3UtUW8kA,내갱에넌깨갱,33,268,246,False,False,True,False,,gM0gBQcIDsEeqtc-Cqp0ihA5VUONtBabL-f4I6_U_AbRZ-8OFOepURLKfs_UYoWFElKcToBNIbk8EA
b4306427-ad2f-435b-bf3f-69c0c15d355f,RANKED_SOLO_5x5,DIAMOND,I,qoOcQQqpRs6d-s5omCdsjjHUZQSx6DEmXg7jXyWzy1x3Vwg,이기는방법알려줘,90,139,125,False,False,True,False,,8cfs5sP3MythWYNKHKdGp9yZAVOQ3YZ8sOBNOZ4t5xfD9NE90SePhydBjSy2KE4OiB4ga9tp3Pkauw
f0a4c771-fc30-43c9-90fb-1d31bbe4304d,RANKED_SOLO_5x5,DIAMOND,I,AIwsYZrNU8V0bE2qt4yx2Kn6ERO_k_XP123DEw_BHqc5vpQ,원주인싸민준,9,202,160,False,False,False,True,,mT5xfk3J6HRxH4-IzEf50Js9TON_0306RF_N9KdnluQXLTQdJKf8hYlERX_BuAaC5_Vv4BaLcug1Qw
06abdfc2-1d43-4b84-b9e1-d7fea848b414,RANKED_SOLO_5x5,DIAMOND,I,VVxrnBdyBr3Ew23_gz2jk0PeTvPu3Auhbw0LHPCrfVLXw5k,항상귀찮은사람,50,982,960,False,False,False,False,,y8HS8JIsZ23gzLtt-WP_qxBQesm_UHa2ad60CgPclnNmkCvkRKGcIiPwuUnzgd8WTk4GFHaL5LILYQ
3c881a0e-9d6b-4731-bcdd-e38abdac373b,RANKED_SOLO_5x5,DIAMOND,I,GwzfX3I90_8cv6YrUzkRH_ChhzB4Xgofli06M09ULug0Eg,라갈통,18,116,118,False,False,False,False,,4IXn0dQYnshXJdSoT3uf4K-bCs2X1hZv49-AAZclOGjekReuzep9WfsWneDLVP7Co0nNLfgkusTrfA
acba32e7-ee2c-4d10-8668-c80d3ab56d0a,RANKED_SOLO_5x5,DIAMOND,I,uGMbGe_m-sADvFIuEbQfsPIl5q-ODTCaWMTLUTO6wnG41Fs,주말엔쪼꼬랑산책,51,398,389,False,False,False,False,,t43q8QXYOFksWCtxcT-7cKT5LG4cJaCXC7jdM9gxXUYsObe3i8cLuCIN7CjI1Ska6Q5ViIRzXkMS-Q
16f22e69-7922-4593-8879-efde99ec9e73,RANKED_SOLO_5x5,DIAMOND,I,PV6njMTf7XDpTlywkeBRUfEAFzwyEFl1E4iMYbSjf5jXJ-M,Ad Veigar ,33,634,600,False,False,True,False,,2rZYZ6x5DQ8X-GUEemTMH-GggbkFpaVpsWGpajyO7hcHZ6YJdDGplmgq95hTpYNsrwzxXE-J1DcFWw
4a28de2a-68e4-42e5-ad98-fe1d90e0e8ee,RANKED_SOLO_5x5,DIAMOND,I,_k4DL1FCnfiIy_Z_zDXZlOE8uMXI3LZfUymxxR9jK_dAzrE,군전투 지휘 검열,92,396,385,False,False,False,True,,r1bsct0MGXCSZRDonxLuPwVRrgayaerOSbNnbkDJLNwGaV20NM1MxCTOA3DxNKDu5loarm8Qm3Po-A
5781660f-3276-4de1-aa88-30def9d9513d,RANKED_SOLO_5x5,DIAMOND,I,ok9SehnmhETdVdDCYFPUx6uyoDNkmfbrv0lpYtq3cx-_wkM,TAEKROI,75,503,452,True,False,False,False,,t-8tqMpKEtnj7ZomITRT6L1uFSJMbBHXBISGyuGQK6cu-LlIchWkquNs1e6GJP6T74Yz27ZPDyYiIA
311ff654-f7ad-4dc2-9b4c-3f759786a893,RANKED_SOLO_5x5,DIAMOND,I,CWQZFvKybVJLa5l6mp00TRd25E6zH6hzvezqWAMK-AKVIQg,LostArk1575LV,75,118,64,False,False,False,False,,DM25ayKugQJpE8Po6763aWUi_AfsZYRjv8M2ujDa1yf-xfKRlBoSVgNBPwphJwb5KURXk7Ke9Au-3A
a5180df8-5705-4f75-a09d-bf0c7ffb4a1c,RANKED_SOLO_5x5,DIAMOND,I,Y1GttWVa37NS7NtBFz9qMuNB2q7o34oZzksFFmvd1tUCmw,수영복 캐르,100,43,25,False,False,False,False,"{'target': 3, 'wins': 2, 'losses': 1, 'progress': 'WLWNN'}",ncZW5jkRFF_C61SyN6XTfd2zM3rY47XB72io5jwGxwY0Ev8bCFcPUaLHfM5qMn2A9eTGvCgvkQnDSA
3e3b06c2-e385-4b52-b694-f0c5cf93b027,RANKED_SOLO_5x5,DIAMOND,I,_9QAOCz4ivZjU1DK8ctkmo7YhbMxIpKMqSGr8XaJCBt6CWY,lllliiili,56,481,485,False,False,True,False,,LwA9dLudHBvs3dD_m8vA8rmenQr9PZllOkLwTHxugQ5_QVNEWLjMgF4loW_75MYzSPh-CkEwxofJDg
64096d66-8232-4d1e-80fb-10151a8fe163,RANKED_SOLO_5x5,DIAMOND,I,t1HNMNF6Vh9XteTw8Xf2c-xFs2KJnWITAKMClBBlbSgSW48,띰띰하당,53,187,170,False,False,False,True,,s6X0h5qh85Ruj_QBtlKxfC45Pb1mWO5nM__WSG7JQPbFBBqDzegJ48ZUj9QnhxnqFj9PQdDIqaZZCw
408f5204-a525-4c41-9b00-1bb23843aa8d,RANKED_SOLO_5x5,DIAMOND,I,muFnw-JkxYNUGnCqMahysJoOpTRXknIpQunbTCQ73bxr-HQ,탑개초고수,5,614,578,False,False,False,False,,7PCnVBVi1bWISjqWGSt2Zhuf2zSlQ3OwcsI_S3C1Zsb3BERkfBaF3bAEHlL8e1Yc_ynw6724yoifHg
7601a625-5dc9-4b39-adb4-c3d20df40330,RANKED_SOLO_5x5,DIAMOND,I,6g3CUyauArW5HqkM-oMsH4zP77El2l1C5fr1uZVQ2TCIxjI,밥만축내는쓰럐기,44,103,92,False,False,False,False,,UlJBlmE8izqHm9_fmv-hAt62q7uZfp5Os8aZFoOCUKEYb9KQVjh1Qg2wx8c2SFLKwFwOOGI_ap7S7g
66c43c14-84bc-4118-890a-0d67d363238c,RANKED_SOLO_5x5,DIAMOND,I,SumkDhg9z0kg0xo1BCjUXT0UHsXxK-I_QDxDb7WHhdnNE8s,아크샨벤한다,89,361,329,False,False,False,True,,vKfUUX5pXhZDz-HTqUEyk_hkLjGPLNC1V_1si1_8gU58Uj_sJkrBt5CR_JiwoJd3IcabKhHsh7TOHg
4c2d96bf-83e9-4fb3-afa5-f35107c8fca7,RANKED_SOLO_5x5,DIAMOND,I,PjDAGHxzlzrMmbZLchXSwM-qj5tts6gBWsON2mCQ09fh2fU,키아나어머니,0,479,425,False,False,False,False,,FuzwOobzm56_P0aw2OPfWuAAjz0pwtWXHQDPrEZ67gbB4Y3y7gnzI19ze1R_ydHCkoUO2g49oF9EVg
df96f9d2-88b6-423e-8539-98274e798008,RANKED_SOLO_5x5,DIAMOND,I,Hm2hReONbd3veJVtA4meshLg1rbYzR6wS7pSasWSf1qk1g,내가잘못했어봐줘,40,38,30,False,False,False,False,,mRBk8uBUTYduAEnLMzVeFokdC1zSbpyi5QZDpMZ_of1J2vur1UxM-954yaSaT08zwLiyEoaXB-UqGA
b5e2dad8-d133-41d9-a086-2ee8ecab0c02,RANKED_SOLO_5x5,DIAMOND,I,7aQa5N5LGk1TR0EuSkL3whJ9Ci9a_0dqkL8g5r1A9_Wg50s,AniTime,78,45,34,False,False,False,True,,H7z3xxr4An50uAoZkQxyPvPoIt0DmhlDIkMzLTlpbRoDS1SR9gFHP-s4o0Oi9nlpZQN3qL8F9XMvdQ
201649d3-6fdb-47cc-9c23-226caebc2132,RANKED_SOLO_5x5,DIAMOND,I,FT_07FC8H0FnY9C5nWyKxmqn8oSy9e7WKA4ZXtm6qm8L6js,군대간셔플기계,62,160,133,False,False,False,True,,Ds_NdaNgmIu8umHirgQ_u-8PFjrM4VEQQyK9wKpIIWTrxym5XDHS4wfe3k23-7oQMUBqd7_jGKhh-w
1cd835d9-7424-4559-88e3-dc09ea4430db,RANKED_SOLO_5x5,DIAMOND,I,6K46sy7ZqXfwSA-t6CpXxWl6fS3IxOlxbRn9lkwqaCalc2A,때리지마끼잉끼잉,79,332,316,False,False,False,False,,YvyQj3V9gutJO2C_NQMWcGgkUg7Z6vh34nfNKOIo36ZMMjzgPjYTDkRAjD1pDaJkgTJbVrgNBNIQ-A
b980ff64-d151-4604-a13e-b34babf60c8c,RANKED_SOLO_5x5,DIAMOND,I,bUKFvOBWiO7qItP8ezgfbvagOnHNvhFz9aY4AniT-0QOGY4,끝을 기다리다,75,214,198,False,False,False,False,,1dUmk_7vIPq2Tip1pbtBp2IZTjC2baEt99W2Nml1MH3LqYB7qUlt5bTFSLkg4fekmgTu69IZGyvSRQ
25ecbd3e-8ac4-4d46-ae23-11af46f47857,RANKED_SOLO_5x5,DIAMOND,I,oXDsCH1Pi8wLhiWQ4ghrgvz9TX-WINk1yI7meA9MhTJtRKU,볼베노밴,83,53,28,False,False,False,False,,KHr8UMH4Ei2eDq4RAiTpfhyCx-ZU3Qq5bxU6_ZaWz5BI9-j3Larkh3_jYqVp59nAzICshI8hzFgxtg
486749c6-2df6-4bf4-8ccc-0bbdb65a0682,RANKED_SOLO_5x5,DIAMOND,I,c5z4-zjSs9Kt82mcGTlkvpfwMWLXk70VsefPBKNqDCoCx6c,똑똑한 코끼리,36,243,184,False,False,False,False,,tcz7cQ69g-qlC5DB9KFV89yomiBlXB56Xo-gmUyFuQKDkzoMEjY8U4SASzPaOstPNsR1OSfq2UVHuQ
96b52e79-082b-4c1a-b59f-7af29b9953af,RANKED_SOLO_5x5,DIAMOND,I,ie8SxBZ1eOzfPOTYlgP5F-CK2dO1K4EXZD2nVLur8clVcvM,do1nb,3,197,168,False,False,False,True,,4RFun321As14em41M0YKqx3xp5jnvUBohX0bX97iOyuaWFCQtS_4UTdz144Bd4Ti4-_GkkDABXoqmw
036edfcf-f542-4dca-b7bd-d8a538a2474c,RANKED_SOLO_5x5,DIAMOND,I,vnzKmvolqSi_WpiBxj8-TLz_ndkPGy8wXK0qHOOK8P8fXqA,SUPKING 입니다,23,224,159,True,False,False,False,,T5Sphp6r_lPy7qnr-89kvi0ioOPJxe6mNMaRbaFrzvhwR7jihPt87CQldsIzyKdiRwyd7Bql4cts4w
881f447d-b354-4765-a70f-97feadcc96a6,RANKED_SOLO_5x5,DIAMOND,I,fgApIvVaISZhX5F0r7nAWeaR6lph9aTGVQ8h0Un16_0qaGM,아이리스99,89,244,226,False,False,False,False,,cCGwhoyitRllp-9X17Qh54oJ61jWv0GWtivNSuo5BkE9RbsFNsQUQgFWpKAQKCcmMLFnJGCSQWeFLA
be462d58-daa6-45cf-8f94-5adc10e72e68,RANKED_SOLO_5x5,DIAMOND,I,isLRPLiTogIqCW3TqwkVE5vnZ2s5mw8_Qpu-2YJBJhNv83Y,하나우리두리,2,325,310,False,False,False,False,,ZZKhgSBJ1CN2rMb31hlleJtcE8j8ZOfQDmhmRhlLAduCbaNdw6FWs-3Aafso4rK0Pz8uOd2Xu4ANOw
16aee65b-48c6-40b4-a0c9-0bd71e21f1af,RANKED_SOLO_5x5,DIAMOND,I,31OiVt9MhgK2f14Qv7IUSuMRvqavPKLvPwKPo9HMfazbx1c,girl레,4,138,110,False,False,False,False,,werEewOszte1KICecJLkiGOzKz43EZoLkqTGLWS73yhypWlrtVAJoQoKjVFKA5THQRK48M5RkuAPvw
0dbc305d-2d2f-4ca5-8825-928aa01adf6a,RANKED_SOLO_5x5,DIAMOND,I,UcdIv9yrO0g8g-NhCTeQctP_R5DXEbDQ4WgYySMLhzBfdk4,갈리오 권위자,75,208,149,False,False,False,False,,mMR_uNp2A_M_WLKGtJNBEGqUMQOxbgkBbQZGpK_p-h176xTiWN634l-eLlzq1_XCbjxsKdgsZUVAGw
ada800aa-201f-41c8-bcc5-f67c9cece738,RANKED_SOLO_5x5,DIAMOND,I,HnyacV9fvAthoZmKzEc4eCLkiEavL5raDoxIqqJ2g6ERJj0,테사기저혐프징징,0,385,358,False,False,False,False,,KdW-kWvlTCIl7LnbLV0NH771Qq1hDsPce8H4tTzvxbz-dSQZ06PGQiAdOoKV2Pwzjl8s3ST7Dg0d1w
66956994-a709-44bc-964f-383622db4b56,RANKED_SOLO_5x5,DIAMOND,I,aBtSsmvU-iAcWT0W_f292-d-S-E3NdsBQr7uG9RcYyEW5Z8,가나님,91,127,96,False,False,False,True,,LyChHpjaQDfjA6gLS4pIGKMPtBiNf9Uk4fMSYP6KrWZqQlxIIN4rrt8rAiUOjWBg52vwQLTKCzw-CA
ab42b5e0-0854-494b-8b5a-af70c13cb4ad,RANKED_SOLO_5x5,DIAMOND,I,6E_X6SlYbM0t_9sSTitzYMEGZIdvHAA5Dz67ZhpIPMA7XQ,돼지토끼 주인,0,167,138,False,False,False,False,,QR27zwlSaYDJhPFiChujpjYgHxtlBpmJV0u8gKtiw8thyxcVSWOWg5eTiMjjR1vSbZFQ9cNtH5PQgw
cfce444d-bc18-4a7c-be59-7cff23a076f0,RANKED_SOLO_5x5,DIAMOND,I,EKZq0pyW-YgOE1NFMXkWwItRI3LYLwTfoEfiHC1FcskATq8,챔프마다성격다름,30,534,470,False,False,False,False,,zkBaM3Rt2zo3jt9DQpNNWdzRLKvusq1TDzBw_QQUonuC1uY9GUjjoj-vrPIxJO7J-z2w10eWdeDjnA
dbdd20a4-e68e-48c0-9373-1a5ba81251e6,RANKED_SOLO_5x5,DIAMOND,I,jAbf400G2NfVBzyWq3WDmj4gPgo5huoTw9XiKjGJiYIpUJc,칼류스타,75,248,180,False,False,False,False,,wmceQwR-tkabygxR81ivR5DVg1aQ3lBdzt7FkjfoB6-P83toUlenol8ikFoSPlsSWsxZ91V-fDWUJQ
68d96963-5c0b-4aa9-becf-ab67c260708f,RANKED_SOLO_5x5,DIAMOND,I,yOT9SDp1GXRUWt7P_0P5Sby3nVbmEsTZOqAFFlGXu73SwF0,예의 겸손,4,80,30,False,False,False,True,,Vk3VU2_QWezep50JyhZgdUz5UNC-5RAusTktzlIpxM2IM4lZZnPcLrKXa0_R0m8v1D7ANpMO6MrsPQ
a62e7709-b00d-46ce-8fd9-b449f40b8572,RANKED_SOLO_5x5,DIAMOND,I,jb_UDw_ddC8vq9dpAjSTgTOzFOybaDaaYIAiHKZe0KjW70w,Woode,29,626,504,False,False,False,False,,utdVq6gGoqExMeA4gPd7m7X2DDb981ADbC2QRSbA62Of6HJr-YB110Qa0UpXGOzN3J7MF6FMClAvIQ
a0185cf0-1ed6-4f52-92ad-2ef82d458f71,RANKED_SOLO_5x5,DIAMOND,I,fvktg6Ln6rGRMu7lfwnH-3MQzIGmpjdFpsHaPB25m1nb6kA,EFFECTCEFFT,0,194,152,False,False,False,False,,dudL-oXl1nFy3jz-QPbjL-VXgqFTgBxh1INHiljmle4gt2eDnTwkxeMxBdyli8zH2Be1BWxdoAjBLQ
fdac54b1-c312-4fe7-8a19-cc9db7c78cb1,RANKED_SOLO_5x5,DIAMOND,I,NJ0psaE1HDP8FCkf9aIE_i1VnG4RdbSCfQARVNCSkytdz-8,안자는사람,100,148,135,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 2, 'progress': 'LLNNN'}",oYUgtg9PoMg6TPwUpbhEr1a9k-dbTWmKFLk07Unb-b0lLDzOyB-tfDL-4fNajuyVNugozCPko7g2Dg
036edfcf-f542-4dca-b7bd-d8a538a2474c,RANKED_SOLO_5x5,DIAMOND,I,QBs8GZDVCzsqwe5mE5SWf20jbEX6PaRB7uqXahAC_8XscnQ,important figure,41,340,343,False,False,False,False,,P-xvcAOBaI9otJFsY8SMOGpzLuAEr3pjQ4CT2ibeJB3-HgNVHMS3JaRQ-kpgfxK22LOSojBERjqAyw
325f03af-950a-474d-8147-66eaa5a4c293,RANKED_SOLO_5x5,DIAMOND,I,_CdQXMuf25fmMOV3CLF-yrE6w0Ub1xNYRitGtxzegDVN34Q,장칼국수,51,109,57,False,False,False,True,,YyRWdvzMYmsU-9Cu1uv6CMUJysOzMJGFvbsW4VGQHPFMFUAIpEuWDuHZOHXBppH0mKhq79c4LmKjEQ
5781660f-3276-4de1-aa88-30def9d9513d,RANKED_SOLO_5x5,DIAMOND,I,xMsrhYUuN9wzDCIiKP1CyHJseHSkd_2-RCdeZs39JcdUHnY,피그지컬,75,552,548,False,False,False,False,,fke8hiCY8qvynntZNOrgDMs3M_HjQHWY2NKw4fVevimB4WyjT-CyJWwhxXcLJ3Ykt8idQcFNnL7sVA
cb3d33b4-fe62-4e5c-909a-1b74d93e6342,RANKED_SOLO_5x5,DIAMOND,I,qhIFokIgQKQRLymU8zisefTe_HTCh2VHAXA8gdOoSMH-91E,스트리머 제드99,57,23,22,False,False,False,False,,EUKzWNQVVwWzeujCC7Y8hRx3GHzBwii7yJBim9dGn-2sQ-2HzpTP4UCK_xfBMtR3O6TDDEGqs_GiUw
d20103ba-8c94-422b-bc98-84a8490ceb5d,RANKED_SOLO_5x5,DIAMOND,I,NmejRnTCbThy9EAh4Mw0TnZMsW2W1m6u6xBGxxItc4Z2F1M,정넨이,53,265,209,False,False,False,False,,rfXPhUW7wdgQIChmMfVVbWXwRusd73JZreCmGioJ-lHo_bLVmg47xpzQryPM_3qWCllrBbDZd5d06w
3bf0a435-c567-403d-aa23-695aa39b3d65,RANKED_SOLO_5x5,DIAMOND,I,rHmgi-qs0dErq7JeorCWfwSTCtgAhQ-C4Ofqkb-lnKJwpZc,한이준,100,226,208,False,False,False,False,"{'target': 3, 'wins': 2, 'losses': 1, 'progress': 'WWLNN'}",C_J3Ey5bQvmSPDXWNJk44Fwf-5_apERaGT-tOiX_pgx4QxOgEXqlxsJZZ6zlafV_jrYdXA2zydZmXg
b263dbdd-baed-4ae1-928b-b78ffbc15c09,RANKED_SOLO_5x5,DIAMOND,I,xvNeTudssFnF6-tTuM0ehGNQkrlIr9ZkJqvmWb4WSw1amA,중국산 징크스,0,524,487,False,False,False,False,,Fy_wLWSGGGXaKinhrUd4DnOenztofR-0mjaLUwjBEvtMWgxCbR18rjwaQxTLXsofQQkbbK4DNqedwQ
6c9b05d9-288d-4dbd-bc7b-870335d8bade,RANKED_SOLO_5x5,DIAMOND,I,Qix_7MSrbeS-KrnymPF7eSCJjNE8z6AWQav34Le_tQJ5uJA,히오스오버워치롤,75,456,440,False,False,False,True,,GU_N32C8aVC9JbLGcLwJyZdpjXtkU4K9g08bZFj48oowfvJAb84CSO64c6B94iaBVYskxY0HOILErA
12d8edff-95a5-4432-88ed-69272db19ece,RANKED_SOLO_5x5,DIAMOND,I,btvzJrxq1PuBNJDCc-R9o8xy3WnChX9Z1h5NOpXBEqfjV24,VIRUSer,16,748,698,False,False,False,True,,1K1Ow6_oW-hiywYh6ImY53nsE9C9T5qjxbJyQzhsHLGFouS3L5_5nNYJRE7OKNoHgdYZJB8ljpLnEQ
67953fae-626c-4018-9a52-8f9efca91bf7,RANKED_SOLO_5x5,DIAMOND,I,zOY4tLKy-IECvfH11wzh_1kmEEPhFLM5kRxS09rxGWv4mKU,오늘은진짜열심히,76,172,139,False,False,False,False,,uXm4pvxjWn_9-ckOVsDjnm62Uz4WpQG91wxCX4Dyx9j0mQFcmJTKPoC5n8X7TtCO3LnprZnd3urP6w
fa8f8c47-c33d-4a46-bd0d-113afad51fc3,RANKED_SOLO_5x5,DIAMOND,I,yRfYnOzx1HKbW8OJrrHibOnKJTgXwXLIUgNesa3SFm8RxSo,넌 이미 최강이다,89,230,193,False,False,False,False,,wLQcZXRG-eaeZ1UR5EG9QxwcBVxInCCl_qvOPmR4GMXbaMkf58z7asOt28ndeLdzGcLVow3oM_QRUA
a2622f31-b789-4c8c-898f-273fe2154b38,RANKED_SOLO_5x5,DIAMOND,I,A-kCXi6fX4fw6Y96LzKeFSm1xnuTbHa49Mhjp-EF1fMBLrc,Phoenix Anivia,26,122,94,False,False,False,True,,HB3hkZBRTzYAIWR5ONMisnRnv-GbQ3e1BDlDD3TK8dAtithDYTuiXkkhmcCCOxcA1hKvgUkcFACLdQ
1cfac857-c8e5-42ae-85c7-35ca06b3b417,RANKED_SOLO_5x5,DIAMOND,I,aVPHdQ2r8UXZ920BJd-6OUBtLHacg5H2BB12D2z8l_7yZ_g,할라할라할라할라,0,64,41,False,False,False,False,,atiaAl6Qqkbd2_20DoIXKHzsFIyoA3pJRVTKDXjso7EIWTUnLoaYwZQs3l6oGe78XgZo3kWKL2llRg
acba32e7-ee2c-4d10-8668-c80d3ab56d0a,RANKED_SOLO_5x5,DIAMOND,I,eiX2mRNWLyWB8sNM5L82cnbOV6WaFGUJzxrkt1XZCMTJGJg,북어국맛,48,218,198,False,False,False,True,,wUcIKCdHd0WUw8CC5bbt152wSxJ6HKQJK2CadTmwFBw7rUTFRTw3SEnu667200KIXPA7mbSy7acjzw
62703167-a248-47ee-9ca7-4bf53b040589,RANKED_SOLO_5x5,DIAMOND,I,GtHJuiaOpeTMVrY-cJrvgXmvLwnF4-Ye2CUTpzugtSL0aOw,아몰랑구를래,75,229,156,False,False,True,False,,lBLzilm_aeZ5FyYJo0By_NmguVXJHx7sHjeeHorHQdloishwNBds6R1FzdbAmjZEPgieop3izeGN6w
